ID,study,position,price,level,order,answers
31vzMkXql6,2,oben,L,L1,1,2
31vzMkXql6,2,oben,L,L2,1,2
31vzMkXql6,2,oben,L,L3,1,2
31vzMkXql6,2,oben,L,L4,1,2
31vzMkXql6,2,oben,L,L5,1,2
nszgnENsKE,1a,unten,L,L1,3,450
nszgnENsKE,1a,unten,L,L2,3,20
nszgnENsKE,1a,unten,L,L3,3,18
nszgnENsKE,1a,unten,L,L4,3,60000
nszgnENsKE,1a,unten,L,L5,3,60
nszgnENsKE,1b,unten,L,L1,1,8
nszgnENsKE,1b,unten,L,L2,1,4
nszgnENsKE,1b,unten,L,L3,1,8
nszgnENsKE,1b,unten,L,L4,1,9
nszgnENsKE,1b,unten,L,L5,1,8
nszgnENsKE,2,oben,L,L1,2,1
nszgnENsKE,2,oben,L,L2,2,1
nszgnENsKE,2,oben,L,L3,2,1
nszgnENsKE,2,oben,L,L4,2,1
nszgnENsKE,2,oben,L,L5,2,3
Ax6KUNsfxT,1a,unten,A,A1,3,5.5
Ax6KUNsfxT,1a,unten,A,A2,3,15
Ax6KUNsfxT,1a,unten,A,A3,3,4
Ax6KUNsfxT,1a,unten,A,A4,3,25
Ax6KUNsfxT,1a,unten,A,A5,3,30
Ax6KUNsfxT,1b,oben,A,A1,2,7
Ax6KUNsfxT,1b,oben,A,A2,2,3
Ax6KUNsfxT,1b,oben,A,A3,2,5
Ax6KUNsfxT,1b,oben,A,A4,2,8
Ax6KUNsfxT,1b,oben,A,A5,2,6
Ax6KUNsfxT,2,unten,A,A1,1,4
Ax6KUNsfxT,2,unten,A,A2,1,8
Ax6KUNsfxT,2,unten,A,A3,1,7
Ax6KUNsfxT,2,unten,A,A4,1,9
Ax6KUNsfxT,2,unten,A,A5,1,8
1TbevTHTXd,1a,oben,A,A1,2,6
1TbevTHTXd,1a,oben,A,A2,2,8
1TbevTHTXd,1a,oben,A,A3,2,3
1TbevTHTXd,1a,oben,A,A4,2,10
1TbevTHTXd,1a,oben,A,A5,2,40
1TbevTHTXd,1b,unten,A,A1,1,6
1TbevTHTXd,1b,unten,A,A2,1,8
1TbevTHTXd,1b,unten,A,A3,1,3
1TbevTHTXd,1b,unten,A,A4,1,8
1TbevTHTXd,1b,unten,A,A5,1,3
1TbevTHTXd,2,oben,A,A1,3,6
1TbevTHTXd,2,oben,A,A2,3,3
1TbevTHTXd,2,oben,A,A3,3,5
1TbevTHTXd,2,oben,A,A4,3,2
1TbevTHTXd,2,oben,A,A5,3,1
nZPBmpev6Y,1a,unten,L,L1,3,198
nZPBmpev6Y,1a,unten,L,L2,3,12
nZPBmpev6Y,1a,unten,L,L3,3,7
nZPBmpev6Y,1a,unten,L,L4,3,73000
nZPBmpev6Y,1a,unten,L,L5,3,86
nZPBmpev6Y,1b,unten,L,L1,2,3
nZPBmpev6Y,1b,unten,L,L2,2,7
nZPBmpev6Y,1b,unten,L,L3,2,8
nZPBmpev6Y,1b,unten,L,L4,2,9
nZPBmpev6Y,1b,unten,L,L5,2,4
nZPBmpev6Y,2,unten,L,L1,1,1
nZPBmpev6Y,2,unten,L,L2,1,1
nZPBmpev6Y,2,unten,L,L3,1,1
nZPBmpev6Y,2,unten,L,L4,1,3
nZPBmpev6Y,2,unten,L,L5,1,1
5MdDDBJwH5,1a,oben,L,L1,2,70
5MdDDBJwH5,1a,oben,L,L2,2,15
5MdDDBJwH5,1a,oben,L,L3,2,25
5MdDDBJwH5,1a,oben,L,L4,2,40000
5MdDDBJwH5,1a,oben,L,L5,2,50
5MdDDBJwH5,1b,oben,A,A1,3,7
5MdDDBJwH5,1b,oben,A,A2,3,5
5MdDDBJwH5,1b,oben,A,A3,3,4
5MdDDBJwH5,1b,oben,A,A4,3,2
5MdDDBJwH5,2,oben,A,A1,1,7
5MdDDBJwH5,2,oben,A,A2,1,5
5MdDDBJwH5,2,oben,A,A3,1,8
5MdDDBJwH5,2,oben,A,A4,1,9
5MdDDBJwH5,2,oben,A,A5,1,4
ZgIySeaM5x,1a,unten,A,A1,3,6
ZgIySeaM5x,1a,unten,A,A2,3,21
ZgIySeaM5x,1a,unten,A,A3,3,12
ZgIySeaM5x,1a,unten,A,A4,3,7
ZgIySeaM5x,1a,unten,A,A5,3,29
ZgIySeaM5x,1b,oben,L,L1,2,8
ZgIySeaM5x,1b,oben,L,L2,2,6
ZgIySeaM5x,1b,oben,L,L3,2,7
ZgIySeaM5x,1b,oben,L,L4,2,8
ZgIySeaM5x,1b,oben,L,L5,2,7
ZgIySeaM5x,2,oben,L,L1,1,2
ZgIySeaM5x,2,oben,L,L2,1,3
ZgIySeaM5x,2,oben,L,L3,1,1
ZgIySeaM5x,2,oben,L,L4,1,1
ZgIySeaM5x,2,oben,L,L5,1,3
Bx6STsacA8,1a,oben,L,L1,2,200
Bx6STsacA8,1a,oben,L,L2,2,25
Bx6STsacA8,1a,oben,L,L3,2,20
Bx6STsacA8,1a,oben,L,L4,2,40000
Bx6STsacA8,1a,oben,L,L5,2,80
Bx6STsacA8,1b,unten,A,A1,3,8
Bx6STsacA8,1b,unten,A,A2,3,6
Bx6STsacA8,1b,unten,A,A3,3,5
Bx6STsacA8,1b,unten,A,A4,3,7
Bx6STsacA8,2,unten,A,A1,1,4
Bx6STsacA8,2,unten,A,A2,1,8
Bx6STsacA8,2,unten,A,A3,1,2
Bx6STsacA8,2,unten,A,A4,1,2
Bx6STsacA8,2,unten,A,A5,1,2
KaEEGxepwp,1a,oben,A,A1,3,12
KaEEGxepwp,1a,oben,A,A2,3,8
KaEEGxepwp,1a,oben,A,A3,3,2
KaEEGxepwp,1a,oben,A,A4,3,10
KaEEGxepwp,1a,oben,A,A5,3,20
KaEEGxepwp,1b,oben,A,A1,2,9
KaEEGxepwp,1b,oben,A,A2,2,6
KaEEGxepwp,1b,oben,A,A3,2,9
KaEEGxepwp,1b,oben,A,A5,2,7
KaEEGxepwp,2,oben,L,L1,1,6
KaEEGxepwp,2,oben,L,L2,1,4
KaEEGxepwp,2,oben,L,L3,1,2
KaEEGxepwp,2,oben,L,L4,1,1
KaEEGxepwp,2,oben,L,L5,1,1
ww2LIq45wp,1a,unten,A,A1,2,6
ww2LIq45wp,1a,unten,A,A2,2,9
ww2LIq45wp,1a,unten,A,A3,2,7
ww2LIq45wp,1a,unten,A,A4,2,20
ww2LIq45wp,1a,unten,A,A5,2,70
ww2LIq45wp,1b,oben,L,L1,1,7
ww2LIq45wp,1b,oben,L,L2,1,8
ww2LIq45wp,1b,oben,L,L3,1,7
ww2LIq45wp,1b,oben,L,L4,1,9
ww2LIq45wp,1b,oben,L,L5,1,6
ww2LIq45wp,2,oben,A,A1,3,3
ww2LIq45wp,2,oben,A,A2,3,7
ww2LIq45wp,2,oben,A,A3,3,1
ww2LIq45wp,2,oben,A,A4,3,4
ww2LIq45wp,2,oben,A,A5,3,3
VFx7ZRFCxz,1a,oben,L,L1,3,290
VFx7ZRFCxz,1a,oben,L,L2,3,10
VFx7ZRFCxz,1a,oben,L,L3,3,995
VFx7ZRFCxz,1a,oben,L,L4,3,9900
VFx7ZRFCxz,1a,oben,L,L5,3,225
VFx7ZRFCxz,1b,unten,L,L1,1,7
VFx7ZRFCxz,1b,unten,L,L2,1,6
VFx7ZRFCxz,1b,unten,L,L3,1,8
VFx7ZRFCxz,1b,unten,L,L4,1,9
VFx7ZRFCxz,1b,unten,L,L5,1,8
VFx7ZRFCxz,2,unten,L,L2,2,3
VFx7ZRFCxz,2,unten,L,L3,2,4
VFx7ZRFCxz,2,unten,L,L4,2,3
VFx7ZRFCxz,2,unten,L,L5,2,2
fc95rAt4G4,1a,unten,A,A1,1,3.5
fc95rAt4G4,1a,unten,A,A2,1,4.5
fc95rAt4G4,1a,unten,A,A3,1,3
fc95rAt4G4,1a,unten,A,A4,1,6
fc95rAt4G4,1a,unten,A,A5,1,15
fc95rAt4G4,1b,oben,L,L1,2,8
fc95rAt4G4,1b,oben,L,L2,2,9
fc95rAt4G4,1b,oben,L,L3,2,9
fc95rAt4G4,1b,oben,L,L4,2,9
fc95rAt4G4,1b,oben,L,L5,2,9
fc95rAt4G4,2,oben,A,A1,3,8
fc95rAt4G4,2,oben,A,A2,3,7
fc95rAt4G4,2,oben,A,A3,3,1
fc95rAt4G4,2,oben,A,A4,3,4
fc95rAt4G4,2,oben,A,A5,3,3
V0AsOBHpZt,1a,oben,L,L1,1,6.7
V0AsOBHpZt,1a,oben,L,L2,1,69
V0AsOBHpZt,1a,oben,L,L3,1,88
V0AsOBHpZt,1a,oben,L,L4,1,420
V0AsOBHpZt,1a,oben,L,L5,1,911
V0AsOBHpZt,1b,oben,A,A1,2,1
V0AsOBHpZt,1b,oben,A,A2,2,1
V0AsOBHpZt,1b,oben,A,A3,2,1
V0AsOBHpZt,1b,oben,A,A4,2,1
V0AsOBHpZt,1b,oben,A,A5,2,1
V0AsOBHpZt,2,oben,L,L1,3,9
V0AsOBHpZt,2,oben,L,L2,3,9
V0AsOBHpZt,2,oben,L,L3,3,8
V0AsOBHpZt,2,oben,L,L4,3,8
V0AsOBHpZt,2,oben,L,L5,3,8
X7psCH5qtk,1a,unten,L,L1,2,300
X7psCH5qtk,1a,unten,L,L2,2,20
X7psCH5qtk,1a,unten,L,L3,2,10
X7psCH5qtk,1a,unten,L,L4,2,100000
X7psCH5qtk,1a,unten,L,L5,2,65
X7psCH5qtk,1b,unten,A,A1,1,7
X7psCH5qtk,1b,unten,A,A2,1,4
X7psCH5qtk,1b,unten,A,A4,1,4
X7psCH5qtk,2,unten,L,L1,3,2
X7psCH5qtk,2,unten,L,L2,3,1
X7psCH5qtk,2,unten,L,L3,3,1
X7psCH5qtk,2,unten,L,L4,3,1
X7psCH5qtk,2,unten,L,L5,3,3
ODj3ahiBCK,1a,oben,A,A1,1,3.5
ODj3ahiBCK,1a,oben,A,A2,1,5.9
ODj3ahiBCK,1a,oben,A,A3,1,4
ODj3ahiBCK,1a,oben,A,A4,1,10
ODj3ahiBCK,1a,oben,A,A5,1,40
ODj3ahiBCK,1b,oben,L,L1,3,8
ODj3ahiBCK,1b,oben,L,L2,3,7
ODj3ahiBCK,1b,oben,L,L3,3,2
ODj3ahiBCK,1b,oben,L,L4,3,9
ODj3ahiBCK,1b,oben,L,L5,3,8
ODj3ahiBCK,2,oben,A,A1,2,2
ODj3ahiBCK,2,oben,A,A2,2,9
ODj3ahiBCK,2,oben,A,A3,2,7
ODj3ahiBCK,2,oben,A,A4,2,2
ODj3ahiBCK,2,oben,A,A5,2,9
27nOnRftsf,1a,oben,L,L1,1,300
27nOnRftsf,1a,oben,L,L2,1,25
27nOnRftsf,1a,oben,L,L3,1,45
27nOnRftsf,1a,oben,L,L4,1,40000
27nOnRftsf,1a,oben,L,L5,1,90
27nOnRftsf,1b,oben,L,L1,2,8
27nOnRftsf,1b,oben,L,L2,2,6
27nOnRftsf,1b,oben,L,L3,2,7
27nOnRftsf,1b,oben,L,L4,2,9
27nOnRftsf,1b,oben,L,L5,2,5
27nOnRftsf,2,unten,L,L1,3,6
27nOnRftsf,2,unten,L,L2,3,1
27nOnRftsf,2,unten,L,L3,3,3
27nOnRftsf,2,unten,L,L4,3,1
27nOnRftsf,2,unten,L,L5,3,3
nzjf8irtsg,1a,unten,L,L1,2,100
nzjf8irtsg,1a,unten,L,L2,2,19.9
nzjf8irtsg,1a,unten,L,L3,2,16
nzjf8irtsg,1a,unten,L,L4,2,45000
nzjf8irtsg,1a,unten,L,L5,2,55
nzjf8irtsg,1b,unten,A,A1,1,7
nzjf8irtsg,1b,unten,A,A2,1,4
nzjf8irtsg,1b,unten,A,A4,1,7
nzjf8irtsg,1b,unten,A,A5,1,3
nzjf8irtsg,2,unten,A,A1,3,4
nzjf8irtsg,2,unten,A,A2,3,5
nzjf8irtsg,2,unten,A,A3,3,6
nzjf8irtsg,2,unten,A,A4,3,6
nzjf8irtsg,2,unten,A,A5,3,6
7YxLIhJRRP,1a,oben,A,A1,2,4
7YxLIhJRRP,1a,oben,A,A2,2,10
7YxLIhJRRP,1a,oben,A,A3,2,2
7YxLIhJRRP,1a,oben,A,A4,2,3
7YxLIhJRRP,1a,oben,A,A5,2,20
7YxLIhJRRP,1b,oben,A,A1,3,3
7YxLIhJRRP,1b,oben,A,A2,3,2
7YxLIhJRRP,1b,oben,A,A5,3,6
7YxLIhJRRP,2,unten,L,L1,1,2
7YxLIhJRRP,2,unten,L,L3,1,1
7YxLIhJRRP,2,unten,L,L4,1,1
e2mL2kJM0C,1a,unten,A,A1,2,4
e2mL2kJM0C,1a,unten,A,A2,2,10
e2mL2kJM0C,1a,unten,A,A3,2,3
e2mL2kJM0C,1a,unten,A,A4,2,9
e2mL2kJM0C,1a,unten,A,A5,2,45
e2mL2kJM0C,1b,unten,L,L1,3,3
e2mL2kJM0C,1b,unten,L,L2,3,2
e2mL2kJM0C,1b,unten,L,L3,3,3
e2mL2kJM0C,1b,unten,L,L4,3,1
e2mL2kJM0C,1b,unten,L,L5,3,1
e2mL2kJM0C,2,oben,L,L1,1,1
e2mL2kJM0C,2,oben,L,L2,1,1
e2mL2kJM0C,2,oben,L,L3,1,1
e2mL2kJM0C,2,oben,L,L4,1,1
e2mL2kJM0C,2,oben,L,L5,1,1
LsyTDthBZp,1a,oben,A,A1,2,6
LsyTDthBZp,1a,oben,A,A2,2,6
LsyTDthBZp,1a,oben,A,A3,2,12
LsyTDthBZp,1a,oben,A,A4,2,14
LsyTDthBZp,1a,oben,A,A5,2,29
LsyTDthBZp,1b,oben,A,A1,3,7
LsyTDthBZp,1b,oben,A,A2,3,4
LsyTDthBZp,1b,oben,A,A4,3,7
LsyTDthBZp,2,unten,A,A1,1,7
LsyTDthBZp,2,unten,A,A2,1,8
LsyTDthBZp,2,unten,A,A3,1,7
LsyTDthBZp,2,unten,A,A4,1,4
LsyTDthBZp,2,unten,A,A5,1,2
Nd5XgPMdOV,1a,oben,L,L1,2,299
Nd5XgPMdOV,1a,oben,L,L2,2,29.95
Nd5XgPMdOV,1a,oben,L,L3,2,20
Nd5XgPMdOV,1a,oben,L,L4,2,0
Nd5XgPMdOV,1a,oben,L,L5,2,80
Nd5XgPMdOV,1b,unten,L,L1,1,9
Nd5XgPMdOV,1b,unten,L,L2,1,9
Nd5XgPMdOV,1b,unten,L,L3,1,9
Nd5XgPMdOV,1b,unten,L,L4,1,9
Nd5XgPMdOV,1b,unten,L,L5,1,9
Nd5XgPMdOV,2,oben,A,A1,3,9
Nd5XgPMdOV,2,oben,A,A2,3,4
Nd5XgPMdOV,2,oben,A,A3,3,3
Nd5XgPMdOV,2,oben,A,A4,3,9
Nd5XgPMdOV,2,oben,A,A5,3,3
XYipczt0X7,1a,unten,L,L1,1,500
XYipczt0X7,1a,unten,L,L2,1,50
XYipczt0X7,1a,unten,L,L3,1,20
XYipczt0X7,1a,unten,L,L4,1,0
XYipczt0X7,1a,unten,L,L5,1,70
XYipczt0X7,1b,oben,L,L1,3,9
XYipczt0X7,1b,oben,L,L3,3,2
XYipczt0X7,1b,oben,L,L4,3,9
XYipczt0X7,1b,oben,L,L5,3,7
XYipczt0X7,2,oben,A,A1,2,8
XYipczt0X7,2,oben,A,A2,2,8
XYipczt0X7,2,oben,A,A3,2,2
XYipczt0X7,2,oben,A,A4,2,9
XYipczt0X7,2,oben,A,A5,2,8
KsjX8vLTDr,1a,oben,L,L1,3,200
KsjX8vLTDr,1a,oben,L,L2,3,7
KsjX8vLTDr,1a,oben,L,L3,3,11
KsjX8vLTDr,1a,oben,L,L4,3,50000
KsjX8vLTDr,1a,oben,L,L5,3,50
KsjX8vLTDr,1b,unten,A,A1,1,8
KsjX8vLTDr,1b,unten,A,A2,1,5
KsjX8vLTDr,1b,unten,A,A3,1,3
KsjX8vLTDr,1b,unten,A,A4,1,8
KsjX8vLTDr,1b,unten,A,A5,1,6
KsjX8vLTDr,2,oben,L,L1,2,1
KsjX8vLTDr,2,oben,L,L2,2,1
KsjX8vLTDr,2,oben,L,L3,2,1
KsjX8vLTDr,2,oben,L,L4,2,1
KsjX8vLTDr,2,oben,L,L5,2,1
N69g8R8Win,1a,unten,L,L1,1,250
N69g8R8Win,1a,unten,L,L2,1,10
N69g8R8Win,1a,unten,L,L3,1,100
N69g8R8Win,1a,unten,L,L4,1,0
N69g8R8Win,1a,unten,L,L5,1,150
N69g8R8Win,1b,unten,L,L1,2,9
N69g8R8Win,1b,unten,L,L2,2,9
N69g8R8Win,1b,unten,L,L3,2,9
N69g8R8Win,1b,unten,L,L4,2,9
N69g8R8Win,1b,unten,L,L5,2,9
N69g8R8Win,2,unten,A,A2,3,2
N69g8R8Win,2,unten,A,A3,3,1
N69g8R8Win,2,unten,A,A4,3,1
N69g8R8Win,2,unten,A,A5,3,1
vtFulS1TPa,1a,oben,A,A1,1,3.9499999999999997
vtFulS1TPa,1a,oben,A,A2,1,6.95
vtFulS1TPa,1a,oben,A,A3,1,3.9499999999999997
vtFulS1TPa,1a,oben,A,A4,1,12.950000000000001
vtFulS1TPa,1a,oben,A,A5,1,22.95
vtFulS1TPa,1b,oben,A,A1,3,7
vtFulS1TPa,1b,oben,A,A5,3,6
vtFulS1TPa,2,oben,L,L1,2,1
vtFulS1TPa,2,oben,L,L2,2,1
vtFulS1TPa,2,oben,L,L3,2,1
vtFulS1TPa,2,oben,L,L4,2,1
vtFulS1TPa,2,oben,L,L5,2,1
GCLMmZgexI,1a,oben,L,L1,2,160
GCLMmZgexI,1a,oben,L,L2,2,65
GCLMmZgexI,1a,oben,L,L3,2,30
GCLMmZgexI,1a,oben,L,L4,2,35000
GCLMmZgexI,1a,oben,L,L5,2,70
GCLMmZgexI,1b,oben,A,A1,1,7
GCLMmZgexI,1b,oben,A,A3,1,4
GCLMmZgexI,1b,oben,A,A4,1,5
GCLMmZgexI,1b,oben,A,A5,1,6
GCLMmZgexI,2,unten,A,A1,3,7
GCLMmZgexI,2,unten,A,A2,3,9
GCLMmZgexI,2,unten,A,A3,3,4
GCLMmZgexI,2,unten,A,A4,3,5
GCLMmZgexI,2,unten,A,A5,3,4
RKxzGEbctq,1a,unten,L,L1,3,1200
RKxzGEbctq,1a,unten,L,L2,3,5
RKxzGEbctq,1a,unten,L,L3,3,10
RKxzGEbctq,1a,unten,L,L4,3,40000
RKxzGEbctq,1a,unten,L,L5,3,50
RKxzGEbctq,1b,unten,A,A1,2,9
RKxzGEbctq,1b,unten,A,A2,2,7
RKxzGEbctq,1b,unten,A,A3,2,6
RKxzGEbctq,1b,unten,A,A5,2,6
RKxzGEbctq,2,oben,A,A1,1,5
RKxzGEbctq,2,oben,A,A2,1,4
RKxzGEbctq,2,oben,A,A3,1,6
RKxzGEbctq,2,oben,A,A4,1,2
RKxzGEbctq,2,oben,A,A5,1,1
TxfGkNREgi,1a,unten,A,A1,1,5
TxfGkNREgi,1a,unten,A,A2,1,12
TxfGkNREgi,1a,unten,A,A3,1,8
TxfGkNREgi,1a,unten,A,A4,1,24
TxfGkNREgi,1a,unten,A,A5,1,32
TxfGkNREgi,1b,oben,L,L1,3,9
TxfGkNREgi,1b,oben,L,L2,3,6
TxfGkNREgi,1b,oben,L,L3,3,6
TxfGkNREgi,1b,oben,L,L4,3,9
TxfGkNREgi,1b,oben,L,L5,3,9
TxfGkNREgi,2,unten,L,L1,2,2
TxfGkNREgi,2,unten,L,L2,2,1
TxfGkNREgi,2,unten,L,L3,2,1
TxfGkNREgi,2,unten,L,L4,2,1
TxfGkNREgi,2,unten,L,L5,2,1
CshMf42pR2,1a,oben,A,A1,3,10
CshMf42pR2,1a,oben,A,A2,3,20
CshMf42pR2,1a,oben,A,A3,3,3
CshMf42pR2,1a,oben,A,A4,3,25
CshMf42pR2,1a,oben,A,A5,3,30
CshMf42pR2,1b,unten,L,L1,1,9
CshMf42pR2,1b,unten,L,L2,1,9
CshMf42pR2,1b,unten,L,L3,1,9
CshMf42pR2,1b,unten,L,L4,1,9
CshMf42pR2,1b,unten,L,L5,1,7
CshMf42pR2,2,unten,L,L1,2,9
CshMf42pR2,2,unten,L,L2,2,1
CshMf42pR2,2,unten,L,L3,2,1
CshMf42pR2,2,unten,L,L4,2,1
CshMf42pR2,2,unten,L,L5,2,1
BsA9mZJwVE,1a,unten,L,L1,2,1099
BsA9mZJwVE,1a,unten,L,L2,2,79
BsA9mZJwVE,1a,unten,L,L3,2,89
BsA9mZJwVE,1a,unten,L,L4,2,47990
BsA9mZJwVE,1a,unten,L,L5,2,230
BsA9mZJwVE,1b,oben,L,L1,1,4
BsA9mZJwVE,1b,oben,L,L2,1,6
BsA9mZJwVE,1b,oben,L,L3,1,7
BsA9mZJwVE,1b,oben,L,L4,1,9
BsA9mZJwVE,1b,oben,L,L5,1,8
BsA9mZJwVE,2,unten,A,A1,3,9
BsA9mZJwVE,2,unten,A,A2,3,6
BsA9mZJwVE,2,unten,A,A3,3,7
BsA9mZJwVE,2,unten,A,A4,3,9
BsA9mZJwVE,2,unten,A,A5,3,7
DoP4M7xYlC,1a,oben,L,L1,1,80
DoP4M7xYlC,1a,oben,L,L2,1,20
DoP4M7xYlC,1a,oben,L,L3,1,5
DoP4M7xYlC,1a,oben,L,L4,1,50000
DoP4M7xYlC,1a,oben,L,L5,1,90
DoP4M7xYlC,1b,oben,A,A1,2,7
DoP4M7xYlC,1b,oben,A,A2,2,3
DoP4M7xYlC,1b,oben,A,A5,2,3
DoP4M7xYlC,2,oben,L,L1,3,3
DoP4M7xYlC,2,oben,L,L2,3,3
DoP4M7xYlC,2,oben,L,L3,3,3
DoP4M7xYlC,2,oben,L,L4,3,1
DoP4M7xYlC,2,oben,L,L5,3,4
hjSshN9WR4,1a,oben,L,L1,1,150
hjSshN9WR4,1a,oben,L,L2,1,19.9
hjSshN9WR4,1a,oben,L,L3,1,15
hjSshN9WR4,1a,oben,L,L4,1,60000
hjSshN9WR4,1a,oben,L,L5,1,80
hjSshN9WR4,1b,oben,L,L1,3,6
hjSshN9WR4,1b,oben,L,L3,3,8
hjSshN9WR4,1b,oben,L,L4,3,8
hjSshN9WR4,1b,oben,L,L5,3,5
hjSshN9WR4,2,oben,L,L1,2,1
hjSshN9WR4,2,oben,L,L2,2,1
hjSshN9WR4,2,oben,L,L3,2,1
hjSshN9WR4,2,oben,L,L4,2,1
hjSshN9WR4,2,oben,L,L5,2,3
QETQ2xTKdt,1a,unten,A,A1,1,5
QETQ2xTKdt,1a,unten,A,A2,1,8
QETQ2xTKdt,1a,unten,A,A3,1,1
QETQ2xTKdt,1a,unten,A,A4,1,10
QETQ2xTKdt,1a,unten,A,A5,1,29
QETQ2xTKdt,1b,unten,L,L1,3,1
QETQ2xTKdt,1b,unten,L,L2,3,3
QETQ2xTKdt,1b,unten,L,L3,3,3
QETQ2xTKdt,1b,unten,L,L4,3,1
QETQ2xTKdt,1b,unten,L,L5,3,1
QETQ2xTKdt,2,oben,A,A1,2,9
QETQ2xTKdt,2,oben,A,A2,2,8
QETQ2xTKdt,2,oben,A,A3,2,3
QETQ2xTKdt,2,oben,A,A4,2,8
QETQ2xTKdt,2,oben,A,A5,2,8
P9MhYF3Yyf,1a,unten,A,A1,2,6
P9MhYF3Yyf,1a,unten,A,A2,2,8
P9MhYF3Yyf,1a,unten,A,A3,2,2
P9MhYF3Yyf,1a,unten,A,A4,2,15
P9MhYF3Yyf,1a,unten,A,A5,2,30
P9MhYF3Yyf,1b,oben,A,A1,3,6
P9MhYF3Yyf,1b,oben,A,A3,3,6
P9MhYF3Yyf,1b,oben,A,A4,3,7
P9MhYF3Yyf,2,oben,L,L1,1,2
P9MhYF3Yyf,2,oben,L,L2,1,1
P9MhYF3Yyf,2,oben,L,L3,1,1
P9MhYF3Yyf,2,oben,L,L4,1,1
P9MhYF3Yyf,2,oben,L,L5,1,1
b6KfIIItNJ,1a,unten,A,A1,1,5.6
b6KfIIItNJ,1a,unten,A,A2,1,495
b6KfIIItNJ,1a,unten,A,A3,1,1.5
b6KfIIItNJ,1a,unten,A,A4,1,8.9
b6KfIIItNJ,1a,unten,A,A5,1,40
b6KfIIItNJ,1b,oben,L,L1,2,7
b6KfIIItNJ,1b,oben,L,L3,2,9
b6KfIIItNJ,1b,oben,L,L4,2,9
b6KfIIItNJ,1b,oben,L,L5,2,8
b6KfIIItNJ,2,unten,L,L1,3,7
b6KfIIItNJ,2,unten,L,L2,3,3
b6KfIIItNJ,2,unten,L,L3,3,1
b6KfIIItNJ,2,unten,L,L4,3,1
b6KfIIItNJ,2,unten,L,L5,3,1
GDVXpZTfbT,1a,oben,L,L1,3,350
GDVXpZTfbT,1a,oben,L,L2,3,20
GDVXpZTfbT,1a,oben,L,L3,3,25
GDVXpZTfbT,1a,oben,L,L4,3,28000
GDVXpZTfbT,1a,oben,L,L5,3,25
GDVXpZTfbT,1b,unten,A,A1,2,3
GDVXpZTfbT,1b,unten,A,A2,2,3
GDVXpZTfbT,1b,unten,A,A3,2,5
GDVXpZTfbT,1b,unten,A,A4,2,4
GDVXpZTfbT,1b,unten,A,A5,2,3
GDVXpZTfbT,2,oben,L,L1,1,1
GDVXpZTfbT,2,oben,L,L2,1,1
GDVXpZTfbT,2,oben,L,L3,1,1
GDVXpZTfbT,2,oben,L,L4,1,1
GDVXpZTfbT,2,oben,L,L5,1,1
m9m0ktyZjK,1a,oben,A,A1,3,10
m9m0ktyZjK,1a,oben,A,A2,3,4
m9m0ktyZjK,1a,oben,A,A3,3,3
m9m0ktyZjK,1a,oben,A,A4,3,8
m9m0ktyZjK,1a,oben,A,A5,3,20
m9m0ktyZjK,1b,unten,L,L1,1,8
m9m0ktyZjK,1b,unten,L,L2,1,5
m9m0ktyZjK,1b,unten,L,L3,1,7
m9m0ktyZjK,1b,unten,L,L4,1,9
m9m0ktyZjK,1b,unten,L,L5,1,9
m9m0ktyZjK,2,oben,A,A1,2,9
m9m0ktyZjK,2,oben,A,A2,2,7
m9m0ktyZjK,2,oben,A,A3,2,8
m9m0ktyZjK,2,oben,A,A4,2,6
m9m0ktyZjK,2,oben,A,A5,2,6
OeJMHSbBXu,1a,unten,A,A1,3,7.5
OeJMHSbBXu,1a,unten,A,A2,3,18
OeJMHSbBXu,1a,unten,A,A3,3,5
OeJMHSbBXu,1a,unten,A,A4,3,9.9
OeJMHSbBXu,1a,unten,A,A5,3,80
OeJMHSbBXu,1b,oben,L,L1,1,7
OeJMHSbBXu,1b,oben,L,L4,1,8
OeJMHSbBXu,1b,oben,L,L5,1,6
OeJMHSbBXu,2,unten,A,A1,2,9
OeJMHSbBXu,2,unten,A,A4,2,7
OeJMHSbBXu,2,unten,A,A5,2,1
nZpZ5zm1eZ,1a,oben,A,A1,1,5
nZpZ5zm1eZ,1a,oben,A,A2,1,2.5
nZpZ5zm1eZ,1a,oben,A,A3,1,4.95
nZpZ5zm1eZ,1a,oben,A,A4,1,6
nZpZ5zm1eZ,1a,oben,A,A5,1,20
nZpZ5zm1eZ,1b,unten,A,A1,3,6
nZpZ5zm1eZ,1b,unten,A,A3,3,4
nZpZ5zm1eZ,1b,unten,A,A4,3,7
nZpZ5zm1eZ,1b,unten,A,A5,3,8
nZpZ5zm1eZ,2,unten,A,A1,2,3
nZpZ5zm1eZ,2,unten,A,A2,2,7
nZpZ5zm1eZ,2,unten,A,A3,2,2
nZpZ5zm1eZ,2,unten,A,A4,2,7
nZpZ5zm1eZ,2,unten,A,A5,2,3
dwIgBfNbXg,1a,oben,L,L1,1,890
dwIgBfNbXg,1a,oben,L,L2,1,8.8
dwIgBfNbXg,1a,oben,L,L3,1,15
dwIgBfNbXg,1a,oben,L,L4,1,60000
dwIgBfNbXg,1a,oben,L,L5,1,75
dwIgBfNbXg,1b,unten,L,L1,3,8
dwIgBfNbXg,1b,unten,L,L2,3,7
